Q8MYY6	Dmel_CG10000
Q8IRL2	Dmel_CG32686
Q9W2U2	Dmel_CG32687
O18333	Dmel_CG3269
Q8IRL8	Dmel_CG32693
M9NF03	Dmel_CG32694
Q9W312	Dmel_CG32695
Q59E68	Dmel_CG32697
Q9W316	Dmel_CG32698
Q0KHU5	Dmel_CG32699
A1Z6N5	Dmel_CG3270
Q9W337	Dmel_CG32700
Q9W335	Dmel_CG32701
Q9W332	Dmel_CG32702
Q9W354	Dmel_CG32703
Q9W365	Dmel_CG32704
Q8IRM9	Dmel_CG32706
E1JJG4	Dmel_CG32707
Q9W394	Dmel_CG32708
Q7K0P4	Dmel_CG3271
Q8SXG2	Dmel_CG32711
Q8IRN4	Dmel_CG32712
Q8IRN3	Dmel_CG32713
E2QD98	Dmel_CG32717
M9PHC0	Dmel_CG32718
Q8IRP4	Dmel_CG32719
Q8IRP3	Dmel_CG32720
Q9Y113	Dmel_CG32721
Q8IRP5	Dmel_CG32726
Q8IRP6	Dmel_CG32727
Q6NQZ5	Dmel_CG3273
Q9W3U1	Dmel_CG32732
Q9W3T5	Dmel_CG32736
A0A1B2AJH5	Dmel_CG32736
A1Z6M0	Dmel_CG3274
X2JCT3	Dmel_CG32742
Q70PP2	Dmel_CG32743
X2JDZ8	Dmel_CG32743
Q9W418	Dmel_CG32744
P83548	Dmel_CG32750
D8FT28	Dmel_CG32750
Q8IRR1	Dmel_CG32751
Q9NFP1	Dmel_CG32754
Q8IRR3	Dmel_CG32755
Q95RH3	Dmel_CG32756
F3YD98	Dmel_CG32758
Q8IRR6	Dmel_CG32762
Q7KVW2	Dmel_CG32763
Q9W4E8	Dmel_CG32767
Q8IQ00	Dmel_CG3277
X2JIB5	Dmel_CG32772
Q9W4M2	Dmel_CG32774
O97422	Dmel_CG32775
B5RJ22	Dmel_CG32775
Q9V9M6	Dmel_CG3278
Q8IRS9	Dmel_CG32783
Q8IRT0	Dmel_CG32786
Q8IRT6	Dmel_CG32788
C4NYP8	Dmel_CG32789
Q86DS1	Dmel_CG32789
E2QD63	Dmel_CG32789
Q9W0N6	Dmel_CG3279
M9PGE1	Dmel_CG32791
Q0KHW3	Dmel_CG32792
Q9W4V0	Dmel_CG32793
Q9U1M2	Dmel_CG32795
A4V3W8	Dmel_CG32795
A8JUV7	Dmel_CG32796
Q8IRW0	Dmel_CG32797
Q9W545	Dmel_CG32801
M9PIQ9	Dmel_CG32803
Q8IRX1	Dmel_CG32806
Q8IRX5	Dmel_CG32808
Q7KW14	Dmel_CG32809
Q9VGG0	Dmel_CG3281
Q9W579	Dmel_CG32810
R9PY44	Dmel_CG32811
O77424	Dmel_CG32812
Q9W5A0	Dmel_CG32813
E4NKK8	Dmel_CG32814
Q8IRY5	Dmel_CG32815
B7Z110	Dmel_CG32816
Q8IRY8	Dmel_CG32817
Q8I0K9	Dmel_CG32819
Q8I0K9	Dmel_CG32820
Q8IRZ3	Dmel_CG32823
Q8IRZ5	Dmel_CG32825
Q8IPI9	Dmel_CG32829
P21914	Dmel_CG3283
Q8INZ7	Dmel_CG32832
Q8MLS8	Dmel_CG32833
A0A0B4JCV5	Dmel_CG32834
P36958	Dmel_CG3284
A0A0B4K652	Dmel_CG3284
A0A0B4KEN5	Dmel_CG32843
Q8IRJ5	Dmel_CG32845
M9MSK1	Dmel_CG32846
Q8IQM1	Dmel_CG32847
O17444	Dmel_CG32848
D2NUG3	Dmel_CG32848
Q9NFT7	Dmel_CG32849
Q9VQP1	Dmel_CG3285
L0MLM5	Dmel_CG32850
P83119	Dmel_CG32853
Q8I0J3	Dmel_CG32854
Q8INC0	Dmel_CG32855
Q8INC7	Dmel_CG32856
Q8SY96	Dmel_CG32857
Q24524	Dmel_CG32858
A4V441	Dmel_CG32858
Q9W5B3	Dmel_CG32859
Q9VPA5	Dmel_CG3288
A8DYL7	Dmel_CG32885
Q9VQQ0	Dmel_CG3289
Q9W274	Dmel_CG3290
A1Z995	Dmel_CG32904
E1JJR3	Dmel_CG3291
Q9W275	Dmel_CG3292
Q9I7K4	Dmel_CG32939
Q9VR26	Dmel_CG3294
Q0KID3	Dmel_CG32944
Q86BB7	Dmel_CG32945
Q9W2N5	Dmel_CG3295
Q9Y1A7	Dmel_CG3297
Q86BK9	Dmel_CG32971
Q7KT97	Dmel_CG32975
Q8MKW7	Dmel_CG3298
Q0E8S1	Dmel_CG32982
Q9VLH6	Dmel_CG32983
Q86BL8	Dmel_CG32984
Q86BL9	Dmel_CG32985
Q86BM4	Dmel_CG32986
Q86BM3	Dmel_CG32987
Q86BM2	Dmel_CG32988
O46037	Dmel_CG3299
X2JAB9	Dmel_CG3299
Q86BM8	Dmel_CG33002
B7Z017	Dmel_CG33003
Q9VDC0	Dmel_CG3301
A1Z8X9	Dmel_CG33012
A0A0B4LGM7	Dmel_CG33017
Q26377	Dmel_CG3302
Q9VF14	Dmel_CG3303
Q8IQF1	Dmel_CG33048
Q9V9S0	Dmel_CG3305
Q86BI8	Dmel_CG33051
Q8IQQ4	Dmel_CG33052
Q8IPU1	Dmel_CG33054
Q86BG8	Dmel_CG33056
Q86BH3	Dmel_CG33057
Q9VT16	Dmel_CG3306
Q86BI5	Dmel_CG33060
Q86BI6	Dmel_CG33061
Q8MQY0	Dmel_CG33062
Q9VFK6	Dmel_CG3307
A0A0B4K680	Dmel_CG3307
Q9VDC1	Dmel_CG3308
X2JAJ7	Dmel_CG33080
Q86B65	Dmel_CG33082
Q8IMQ6	Dmel_CG33083
A0A0B4KFD1	Dmel_CG33087
X2JCL3	Dmel_CG3309
Q7KT91	Dmel_CG33090
Q8T0Q8	Dmel_CG33092
Q86B82	Dmel_CG33093
A0A0B4KH28	Dmel_CG33094
Q9VBX7	Dmel_CG33095
Q9VBX8	Dmel_CG33096
Q9VG88	Dmel_CG33098
Q86B83	Dmel_CG33099
E1JIV5	Dmel_CG33100
P54351	Dmel_CG33101
A0A0B4LH53	Dmel_CG33101
Q9NFT9	Dmel_CG33102
Q868Z9	Dmel_CG33103
Q9I7K5	Dmel_CG33104
Q86BA5	Dmel_CG33105
Q9VCA8	Dmel_CG33106
Q9VCY2	Dmel_CG33107
Q9VCE8	Dmel_CG33108
Q9VFL9	Dmel_CG33109
Q9VCY5	Dmel_CG33110
Q9VCH2	Dmel_CG33111
E1JHT6	Dmel_CG33113
Q07553	Dmel_CG33114
Q9VJU8	Dmel_CG33115
Q9VIU4	Dmel_CG33116
Q8INV7	Dmel_CG33117
D3PFH6	Dmel_CG33117
M9PFV3	Dmel_CG33119
Q9W4D2	Dmel_CG3312
A8JUY0	Dmel_CG3312
Q9VJ41	Dmel_CG33120
Q9VLV3	Dmel_CG33121
Q8IQ05	Dmel_CG33122
Q9VQR8	Dmel_CG33123
Q9VQ85	Dmel_CG33124
M9PBW8	Dmel_CG33125
M9PBN2	Dmel_CG33126
Q86B58	Dmel_CG33127
Q9VQ12	Dmel_CG33128
Q9VKM7	Dmel_CG33129
Q9VGE3	Dmel_CG3313
A1ZAU8	Dmel_CG33130
A1Z6J2	Dmel_CG33131
Q9U405	Dmel_CG33133
Q9V9C8	Dmel_CG33134
B7YZR4	Dmel_CG33135
A0A0B4LG03	Dmel_CG33136
A1Z993	Dmel_CG33137
A1Z992	Dmel_CG33138
Q7K0Q2	Dmel_CG33139
P46223	Dmel_CG3314
X2JCS6	Dmel_CG3314
Q7JRQ1	Dmel_CG33140
Q0E9F2	Dmel_CG33141
A0A0B4LGA0	Dmel_CG33143
Q7JR34	Dmel_CG33144
A1Z8R6	Dmel_CG33145
Q8MRE7	Dmel_CG33147
Q8IFW4	Dmel_CG3315
X2JID2	Dmel_CG3315
Q9W1N5	Dmel_CG33150
Q9W1N6	Dmel_CG33151
D8FT26	Dmel_CG33151
Q9W2P8	Dmel_CG33152
Q0E985	Dmel_CG33155
A8DYC9	Dmel_CG33156
Q9VV61	Dmel_CG33158
Q9VZT0	Dmel_CG33159
Q9VZS9	Dmel_CG33160
Q9VSN9	Dmel_CG33162
Q9W0E9	Dmel_CG33166
Q8SY72	Dmel_CG33169
A0A1B2AL38	Dmel_CG33169
Q29QY7	Dmel_CG33170
Q86B53	Dmel_CG33172
B7Z150	Dmel_CG33174
Q86B54	Dmel_CG33177
X2JF29	Dmel_CG33178
Q1EC42	Dmel_CG33179
Q94521	Dmel_CG3318
Q9GQN0	Dmel_CG33180
X2JFC3	Dmel_CG33180
A8JV32	Dmel_CG33181
Q9V6L0	Dmel_CG33182
E1JH52	Dmel_CG33182
P31396	Dmel_CG33183
H1UUN3	Dmel_CG33183
Q86BA8	Dmel_CG33189
Q24216	Dmel_CG3319
Q961W9	Dmel_CG33191
Q8I9B4	Dmel_CG33192
Q9VCR6	Dmel_CG33193
W8PHN8	Dmel_CG33193
Q8T0X8	Dmel_CG33194
M9NER8	Dmel_CG33196
O16011	Dmel_CG33197
Q86BE9	Dmel_CG33198
A0A0B4LFM5	Dmel_CG33198
A1Z7L4	Dmel_CG33199
O18332	Dmel_CG3320
Q9N2P6	Dmel_CG33200
A0A0B4K868	Dmel_CG33200
Q8MRE6	Dmel_CG33202
B7Z0R3	Dmel_CG33203
Q9VXU1	Dmel_CG33206
Q8MY02	Dmel_CG33207
Q86BA1	Dmel_CG33208
O77134	Dmel_CG3321
Q9VAY8	Dmel_CG33213
M9PIG4	Dmel_CG33214
Q8MS38	Dmel_CG33217
P15215	Dmel_CG3322
X2JAW6	Dmel_CG3322
Q7KVT0	Dmel_CG33223
A0A0B4LG43	Dmel_CG33225
Q7KVM8	Dmel_CG33226
Q7KVF6	Dmel_CG33228
Q95RM0	Dmel_CG33229
Q9W4E0	Dmel_CG3323
Q7KVB0	Dmel_CG33230
Q86NP5	Dmel_CG33233
A8JNI7	Dmel_CG33234
Q7KV35	Dmel_CG33235
Q7KV12	Dmel_CG33236
Q7KV13	Dmel_CG33237
Q9NIV2	Dmel_CG33237
Q7KV14	Dmel_CG33238
Q7KV15	Dmel_CG33239
Q03042	Dmel_CG3324
Q7KV12	Dmel_CG33240
Q7KV15	Dmel_CG33241
Q7KV18	Dmel_CG33242
Q7KV19	Dmel_CG33243
Q7KV12	Dmel_CG33244
Q7KV12	Dmel_CG33245
Q7KV22	Dmel_CG33246
Q7KV23	Dmel_CG33247
O77135	Dmel_CG3325
Q7KUZ2	Dmel_CG33250
Q7KUX0	Dmel_CG33252
M9PI06	Dmel_CG33253
Q7KUP8	Dmel_CG33257
Q2PDZ1	Dmel_CG33258
Q7KUM2	Dmel_CG33259
Q9VQN8	Dmel_CG3326
M9PC18	Dmel_CG3326
Q0E8E7	Dmel_CG33260
Q08605	Dmel_CG33261
A4V1Y6	Dmel_CG33261
Q7KUI9	Dmel_CG33262
Q7KUJ0	Dmel_CG33263
P82985	Dmel_CG33264
Q7KUI0	Dmel_CG33265
Q7KUG7	Dmel_CG33267
Q7KUG0	Dmel_CG33268
Q7KUG2	Dmel_CG33269
Q7KU30	Dmel_CG3327
Q7KUG3	Dmel_CG33270
Q7KUG4	Dmel_CG33271
Q7KUG8	Dmel_CG33272
Q7KUD5	Dmel_CG33273
E7BBS4	Dmel_CG33273
M9PEF7	Dmel_CG33275
Q7KU86	Dmel_CG33276
Q8SY49	Dmel_CG33278
Q9W1A0	Dmel_CG3328
Q8IPZ9	Dmel_CG33281
Q9VQP0	Dmel_CG33282
Q7KTX0	Dmel_CG33284
Q7KTX1	Dmel_CG33285
Q7KTX4	Dmel_CG33286
B7Z095	Dmel_CG33287
Q7KTW3	Dmel_CG33288
M9NDF3	Dmel_CG33289
Q9VUJ1	Dmel_CG3329
Q7KTW1	Dmel_CG33290
Q95TA8	Dmel_CG33293
Q7KTJ8	Dmel_CG33296
Q7KTG5	Dmel_CG33298
M9MSH6	Dmel_CG33299
Q9VB43	Dmel_CG3330
Q7KTF6	Dmel_CG33300
Q9VL46	Dmel_CG33301
Q8IPD5	Dmel_CG33302
Q76NQ0	Dmel_CG33303
Q76NQ1	Dmel_CG33304
Q7KTA2	Dmel_CG33306
Q961T9	Dmel_CG33307
Q7KT82	Dmel_CG33308
Q7KT81	Dmel_CG33309
Q9VDC6	Dmel_CG3331
Q7KT77	Dmel_CG33310
X2JD17	Dmel_CG3332
Q7KT13	Dmel_CG33320
Q7KT14	Dmel_CG33321
Q7KT15	Dmel_CG33322
A0A0B4KFD8	Dmel_CG33323
Q7KSU5	Dmel_CG33325
Q7KSK1	Dmel_CG33329
O44081	Dmel_CG3333
E1JGV6	Dmel_CG3333
Q8INF2	Dmel_CG33331
Q9VFF2	Dmel_CG33332
Q7KSF2	Dmel_CG33333
Q9N6D8	Dmel_CG33336
Q7KS40	Dmel_CG33337
P83100	Dmel_CG33338
Q9VC85	Dmel_CG33339
Q8IMW8	Dmel_CG33340
Q7KS23	Dmel_CG33341
Q7KS21	Dmel_CG33342
Q868T3	Dmel_CG33344
H5V8A1	Dmel_CG33344
Q7KRX0	Dmel_CG33346
Q3ZAK6	Dmel_CG33348
A1Z6S4	Dmel_CG33349
Q9VT19	Dmel_CG3335
A1Z6S2	Dmel_CG33350
A1Z6S1	Dmel_CG33351
Q9VDC8	Dmel_CG3337
Q9VQY8	Dmel_CG3338
Q0KI05	Dmel_CG3339
P07247	Dmel_CG3340
B5RIE4	Dmel_CG3340
Q9W3Z4	Dmel_CG3342
Q9W0N8	Dmel_CG3344
Q9VPM3	Dmel_CG3345
A0A0B4LFV5	Dmel_CG33453
A1ZBI1	Dmel_CG33454
A1ZAG8	Dmel_CG33458
A1ZAG9	Dmel_CG33459
Q9W4I7	Dmel_CG3346
Q4V532	Dmel_CG33460
A1ZA41	Dmel_CG33461
A1ZA42	Dmel_CG33462
A1ZA59	Dmel_CG33463
A1ZA51	Dmel_CG33465
A0A0B4LFH4	Dmel_CG33466
A0A0B4LFG8	Dmel_CG33467
A1Z9S4	Dmel_CG33468
A1Z9S3	Dmel_CG33469
Q9VQN2	Dmel_CG3347
Q8ML70	Dmel_CG33470
B5A5T4	Dmel_CG33472
Q8MR37	Dmel_CG33473
A1Z891	Dmel_CG33474
A1Z887	Dmel_CG33475
A1Z886	Dmel_CG33476
A1Z885	Dmel_CG33477
Q9V3N2	Dmel_CG33478
Q9VB45	Dmel_CG3348
A8DZ27	Dmel_CG33481
A0A0B4JDE6	Dmel_CG33483
Q0E8J4	Dmel_CG33484
Q9VFD9	Dmel_CG33485
Q7KTW9	Dmel_CG33486
Q7KSA5	Dmel_CG33488
Q7KUG5	Dmel_CG33489
Q9VUI7	Dmel_CG3349
Q8MST3	Dmel_CG33490
A1Z6D6	Dmel_CG33492
M9PF28	Dmel_CG33493
Q86P02	Dmel_CG33494
P81160	Dmel_CG33495
D1Z366	Dmel_CG33495
X2JCQ7	Dmel_CG33497
X2JCR4	Dmel_CG33499
Q9VB47	Dmel_CG3350
Q7KUG9	Dmel_CG33500
Q8SY96	Dmel_CG33502
Q7KR10	Dmel_CG33503
Q8MSW9	Dmel_CG33505
A1Z9W2	Dmel_CG33506
Q59DZ4	Dmel_CG33507
Q86LG9	Dmel_CG33508
Q59DY1	Dmel_CG33509
Q9VFJ2	Dmel_CG3351
Q59DY2	Dmel_CG33510
Q59DY3	Dmel_CG33511
Q59DX6	Dmel_CG33512
Q9W581	Dmel_CG33513
Q6NLM7	Dmel_CG33514
Q59E13	Dmel_CG33516
Q8IS44	Dmel_CG33517
A8DYP0	Dmel_CG33519
P33450	Dmel_CG3352
Q59DP3	Dmel_CG33521
Q59E33	Dmel_CG33522
Q9VRR4	Dmel_CG33523
A1ZAG6	Dmel_CG33524
Q7KU01	Dmel_CG33526
Q6IGX9	Dmel_CG33527
A0A1B2AKW2	Dmel_CG33527
Q86NW1	Dmel_CG33528
Q9VDD0	Dmel_CG3353
Q6IGA4	Dmel_CG33530
Q59DZ7	Dmel_CG33531
Q59DY6	Dmel_CG33532
Q59DY5	Dmel_CG33533
A0A1B2AKP7	Dmel_CG33533
P16909	Dmel_CG3354
G4LU53	Dmel_CG3354
Q59E38	Dmel_CG33542
Q59E14	Dmel_CG33543
A1ZAJ5	Dmel_CG33544
Q59E55	Dmel_CG33545
Q8INS9	Dmel_CG33546
Q9VEE5	Dmel_CG33547
O46040	Dmel_CG33548
X2JDK3	Dmel_CG33548
Q9VR15	Dmel_CG3355
A1ZAG5	Dmel_CG33550
Q59DY8	Dmel_CG33552
Q8I8U7	Dmel_CG33554
Q86C16	Dmel_CG33556
Q59E67	Dmel_CG33557
A1Z6S0	Dmel_CG33558
Q9W196	Dmel_CG3356
Q7JUN9	Dmel_CG3358
D3DMM4	Dmel_CG3359
Q9VFJ0	Dmel_CG3360
Q9VB49	Dmel_CG3361
Q9W197	Dmel_CG3362
A1Z8Z5	Dmel_CG33626
A1Z8Z6	Dmel_CG33627
Q9W198	Dmel_CG3363
Q4AB38	Dmel_CG33630
Q4AB37	Dmel_CG33631
Q0E9B1	Dmel_CG33632
Q6II06	Dmel_CG33635
Q9VWX4	Dmel_CG33639
Q4ABG1	Dmel_CG33640
Q4ABG0	Dmel_CG33641
Q4ABF9	Dmel_CG33642
Q4ABF8	Dmel_CG33643
Q4ABF7	Dmel_CG33644
Q4ABF6	Dmel_CG33645
Q4ABJ8	Dmel_CG33647
Q2MGK1	Dmel_CG33648
Q86BL4	Dmel_CG33649
N0ABE2	Dmel_CG33649
B7Z005	Dmel_CG3365
Q9VJV8	Dmel_CG33650
Q9NHE5	Dmel_CG33653
Q4AB39	Dmel_CG33654
E1JGQ7	Dmel_CG33655
Q4AB23	Dmel_CG33658
Q2MGP7	Dmel_CG33664
Q2MGP2	Dmel_CG33665
Q2MGP3	Dmel_CG33666
Q2MGP4	Dmel_CG33667
Q2MGP5	Dmel_CG33668
Q2MGP6	Dmel_CG33669
Q9VRE6	Dmel_CG33670
Q7K2V9	Dmel_CG33671
A1Z933	Dmel_CG33672
Q4ABI5	Dmel_CG33673
Q76NP9	Dmel_CG33677
Q4ABF4	Dmel_CG33679
Q9VB48	Dmel_CG3368
Q4ABK2	Dmel_CG33680
Q4ABJ3	Dmel_CG33687
Q4ABJ2	Dmel_CG33688
Q4ABJ1	Dmel_CG33689
Q4ABJ0	Dmel_CG33690
Q9VKH9	Dmel_CG33694
Q8IPA8	Dmel_CG33695
Q9VT27	Dmel_CG33696
Q4AB33	Dmel_CG33698
Q4ABI6	Dmel_CG33700
Q4ABI7	Dmel_CG33702
Q4ABI8	Dmel_CG33703
Q4ABK3	Dmel_CG33704
P82701	Dmel_CG33706
A0A0B4LGE5	Dmel_CG33706
Q9W0N9	Dmel_CG3371
Q4ABJ9	Dmel_CG33710
Q9VRG6	Dmel_CG33713
Q0KHQ1	Dmel_CG33714
Q9GN97	Dmel_CG33717
Q8IQ56	Dmel_CG33718
Q9VHL6	Dmel_CG33720
Q0KI29	Dmel_CG33721
Q6NL44	Dmel_CG33722
Q4ABG8	Dmel_CG33723
A1ZBB5	Dmel_CG33724
Q4ABI9	Dmel_CG33725
Q9VB46	Dmel_CG3373
P82891	Dmel_CG33747
A0A1B2AJ78	Dmel_CG33747
P82890	Dmel_CG33748
D2NUJ1	Dmel_CG33748
A1Z922	Dmel_CG33752
Q9U5V6	Dmel_CG33755
N0A6I4	Dmel_CG33755
P22468	Dmel_CG33756
M9PFK4	Dmel_CG33756
A1Z7U8	Dmel_CG33757
A1Z7U7	Dmel_CG33758
D6W4U0	Dmel_CG3376
Q2MGL5	Dmel_CG33764
Q4ABI0	Dmel_CG33766
Q4ABH9	Dmel_CG33767
Q4ABH8	Dmel_CG33768
Q4ABH7	Dmel_CG33769
Q4ABH6	Dmel_CG33770
Q4ABH5	Dmel_CG33771
Q4ABH4	Dmel_CG33772
Q4AB21	Dmel_CG33773
A1Z7U3	Dmel_CG33774
A0A1B2AKM1	Dmel_CG33774
A1Z924	Dmel_CG33775
Q4ABK1	Dmel_CG33777
Q2MGK0	Dmel_CG33779
Q4AB36	Dmel_CG33783
Q4AB35	Dmel_CG33784
A1ZBX4	Dmel_CG33785
Q8SYJ9	Dmel_CG33786
P84040	Dmel_CG3379
A0A0B4KFZ9	Dmel_CG3379
Q0E8J6	Dmel_CG33791
A1Z931	Dmel_CG33792
Q4ABJ4	Dmel_CG33795
Q4ABJ5	Dmel_CG33796
A1Z977	Dmel_CG33798
Q9W269	Dmel_CG3380
A1Z7Y9	Dmel_CG33800
Q4ABE3	Dmel_CG33801
P02299	Dmel_CG33803
P02255	Dmel_CG33804
P02299	Dmel_CG33806
Q4ABD8	Dmel_CG33807
P84051	Dmel_CG33808
P02299	Dmel_CG33809
P02255	Dmel_CG33810
P02299	Dmel_CG33812
P02255	Dmel_CG33813
P84051	Dmel_CG33814
P02299	Dmel_CG33815
P02255	Dmel_CG33816
P84051	Dmel_CG33817
P02299	Dmel_CG33818
P02255	Dmel_CG33819
Q9W270	Dmel_CG3382
P84051	Dmel_CG33820
P02299	Dmel_CG33821
P02255	Dmel_CG33822
P84051	Dmel_CG33823
P02299	Dmel_CG33824
P02255	Dmel_CG33825
P84051	Dmel_CG33826
P02299	Dmel_CG33827
P02255	Dmel_CG33828
P84051	Dmel_CG33829
P02299	Dmel_CG33830
P02255	Dmel_CG33831
P84051	Dmel_CG33832
P02299	Dmel_CG33833
Q4AB94	Dmel_CG33834
P84051	Dmel_CG33835
P02299	Dmel_CG33836
P02255	Dmel_CG33837
P84051	Dmel_CG33838
P02299	Dmel_CG33839
P02255	Dmel_CG33840
P84051	Dmel_CG33841
P02299	Dmel_CG33842
P02255	Dmel_CG33843
P84051	Dmel_CG33844
P02299	Dmel_CG33845
P02255	Dmel_CG33846
P84051	Dmel_CG33847
P02299	Dmel_CG33848
P02255	Dmel_CG33849
A0A0B4KFZ8	Dmel_CG3385
P84051	Dmel_CG33850
P02299	Dmel_CG33851
P02255	Dmel_CG33852
Q4AB57	Dmel_CG33853
P02299	Dmel_CG33854
Q4AB54	Dmel_CG33855
Q4AB57	Dmel_CG33856
P02299	Dmel_CG33857
Q4AB54	Dmel_CG33858
Q4AB57	Dmel_CG33859
Q9W0P0	Dmel_CG3386
P02299	Dmel_CG33860
Q4AB54	Dmel_CG33861
P84051	Dmel_CG33862
P02299	Dmel_CG33863
P02255	Dmel_CG33864
P84051	Dmel_CG33865
P02299	Dmel_CG33866
P02283	Dmel_CG33868
P84040	Dmel_CG33869
P02283	Dmel_CG33870
P84040	Dmel_CG33871
A0A0B4KFZ9	Dmel_CG33871
P02283	Dmel_CG33872
P84040	Dmel_CG33873
A0A0B4KFZ9	Dmel_CG33873
P02283	Dmel_CG33874
P84040	Dmel_CG33875
A0A0B4KFZ9	Dmel_CG33875
P02283	Dmel_CG33876
P84040	Dmel_CG33877
P02283	Dmel_CG33878
P84040	Dmel_CG33879
P09082	Dmel_CG3388
B6IDY6	Dmel_CG3388
P02283	Dmel_CG33880
P84040	Dmel_CG33881
P02283	Dmel_CG33882
P84040	Dmel_CG33883
A0A0B4KFZ9	Dmel_CG33883
P02283	Dmel_CG33884
P84040	Dmel_CG33885
A0A0B4KFZ9	Dmel_CG33885
P02283	Dmel_CG33886
P84040	Dmel_CG33887
A0A0B4KFZ9	Dmel_CG33887
P02283	Dmel_CG33888
P84040	Dmel_CG33889
A0A0B4KFZ9	Dmel_CG33889
Q9VFH5	Dmel_CG3389
P02283	Dmel_CG33890
P84040	Dmel_CG33891
A0A0B4KFZ9	Dmel_CG33891
P02283	Dmel_CG33892
P84040	Dmel_CG33893
A0A0B4KFZ9	Dmel_CG33893
P02283	Dmel_CG33894
P84040	Dmel_CG33895
A0A0B4KFZ9	Dmel_CG33895
P02283	Dmel_CG33896
P84040	Dmel_CG33897
A0A0B4KFZ9	Dmel_CG33897
P02283	Dmel_CG33898
P84040	Dmel_CG33899
A0A0B4KFZ9	Dmel_CG33899
P02283	Dmel_CG33900
P84040	Dmel_CG33901
A0A0B4KFZ9	Dmel_CG33901
P02283	Dmel_CG33902
P84040	Dmel_CG33903
A0A0B4KFZ9	Dmel_CG33903
P02283	Dmel_CG33904
P84040	Dmel_CG33905
A0A0B4KFZ9	Dmel_CG33905
P02283	Dmel_CG33906
P84040	Dmel_CG33907
A0A0B4KFZ9	Dmel_CG33907
P02283	Dmel_CG33908
P84040	Dmel_CG33909
A0A0B4KFZ9	Dmel_CG33909
P02283	Dmel_CG33910
Q4ABI1	Dmel_CG33912
A1Z6U0	Dmel_CG33914
A1Z6L8	Dmel_CG33919
Q4AB20	Dmel_CG33920
Q4ABI3	Dmel_CG33922
Q4ABI4	Dmel_CG33923
Q4ABJ6	Dmel_CG33924
Q9VSZ0	Dmel_CG33926
Q8IQC4	Dmel_CG32038
Q4ABH2	Dmel_CG33927
Q4ABF1	Dmel_CG33928
Q2MGL3	Dmel_CG33931
X2JLB5	Dmel_CG33931
Q8SXX5	Dmel_CG33932
Q9VDQ0	Dmel_CG33933
Q0KI47	Dmel_CG33934
Q86B50	Dmel_CG33935
Q8SYM0	Dmel_CG33939
Q9W185	Dmel_CG3394
L7S1A0	Dmel_CG33941
Q0E8H8	Dmel_CG33943
Q8SY68	Dmel_CG33946
A0A0S0WJP9	Dmel_CG33947
P55935	Dmel_CG3395
C6SUW3	Dmel_CG3395
Q8IRV9	Dmel_CG33950
A0A1F4	Dmel_CG33955
M9PBU9	Dmel_CG33955
P21525	Dmel_CG33956
Q400N1	Dmel_CG33957
A1ZB47	Dmel_CG33958
Q9VUI5	Dmel_CG3396
A1ZAF5	Dmel_CG33960
Q5BI73	Dmel_CG33962
Q86NX3	Dmel_CG33964
Q2MGL9	Dmel_CG33965
Q2MGL8	Dmel_CG33966
Q9VFG8	Dmel_CG33967
A0A0B4LH59	Dmel_CG33967
Q8IR42	Dmel_CG33968
Q8SX44	Dmel_CG33969
Q9VGF1	Dmel_CG3397
Q9VBF7	Dmel_CG33970
Q2MGM0	Dmel_CG33971
Q4LBB9	Dmel_CG33976
A0A126GUT9	Dmel_CG33976
Q2PDR0	Dmel_CG33977
Q2PDM3	Dmel_CG33978
Q9VPX7	Dmel_CG33979
Q9W4B3	Dmel_CG33980
A1ZAZ9	Dmel_CG33981
Q7KUN4	Dmel_CG33983
Q2PDY7	Dmel_CG33985
Q2PDY8	Dmel_CG33986
Q9I7V0	Dmel_CG33988
Q24120	Dmel_CG3399
P83869	Dmel_CG33990
D1Z361	Dmel_CG33990
Q6NN29	Dmel_CG33991
Q6NR09	Dmel_CG33993
Q2MGK7	Dmel_CG33995
A1ZB15	Dmel_CG33996
Q6IG52	Dmel_CG33998
Q0KHQ6	Dmel_CG3400
Q2PDX2	Dmel_CG34001
Q2PDZ4	Dmel_CG34002
Q2PDU0	Dmel_CG34003
Q6IG80	Dmel_CG34005
Q2PDS0	Dmel_CG34007
Q6IJL2	Dmel_CG34008
P08841	Dmel_CG3401
Q2PDV0	Dmel_CG34010
Q2PDV5	Dmel_CG34011
Q6ILD8	Dmel_CG34012
Q6IIA4	Dmel_CG34015
Q9W0P4	Dmel_CG3402
A1Z8X1	Dmel_CG34021
Q2PE06	Dmel_CG34025
Q2PE22	Dmel_CG34026
Q2PDQ0	Dmel_CG34027
Q6III4	Dmel_CG34028
Q6IGZ9	Dmel_CG34029
Q7K0E3	Dmel_CG3403
Q6ILN6	Dmel_CG34030
M9NDG6	Dmel_CG34031
Q6IGS3	Dmel_CG34033
E1JIS4	Dmel_CG34034
Q2PE11	Dmel_CG34038
A8E6W0	Dmel_CG34039
Q2PE19	Dmel_CG34040
Q2PDP5	Dmel_CG34041
Q86LH1	Dmel_CG34042
Q0KIG0	Dmel_CG34043
A1ZBJ7	Dmel_CG34045
A8WHB7	Dmel_CG34049
Q6IH48	Dmel_CG34051
Q6IGP4	Dmel_CG34054
Q9W0L4	Dmel_CG34056
Q2PE08	Dmel_CG34057
Q9VL84	Dmel_CG34058
